[2024-10-28 08:58:35,149] 28 root - INFO - LLM model for text generation created.
[2024-10-28 08:58:48,077] 21 root - INFO - Avatar system initiated.
[2024-10-28 08:58:50,912] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 08:59:54,255] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 08:59:54,263] 31 root - INFO - Text response generated.
[2024-10-28 08:59:55,582] 26 root - INFO - Text response generated.
[2024-10-28 08:59:56,943] 30 root - INFO - Sentiment of response generated.
[2024-10-28 08:59:56,950] 30 root - INFO - Response sentiment received.
[2024-10-28 08:59:57,939] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 08:59:57,939] 34 root - INFO - Generated response saved as audio mp3 format.
[2024-10-28 08:59:57,941] 79 root - INFO - Generated response stored in response.txt file in artifacts folder.
[2024-10-28 08:59:57,941] 85 root - INFO - Stored text loaded.
[2024-10-28 08:59:59,110] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:00:00,196] 24 root - INFO - Generated audio file loaded
[2024-10-28 09:00:03,904] 33 root - INFO - Created audio file removed for entry of new file.
[2024-10-28 09:09:22,781] 28 root - INFO - LLM model for text generation created.
[2024-10-28 09:09:25,549] 21 root - INFO - Avatar system initiated.
[2024-10-28 09:09:25,869] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:10:10,220] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:10:26,599] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:10:26,604] 31 root - INFO - Text response generated.
[2024-10-28 09:10:27,632] 26 root - INFO - Text response generated.
[2024-10-28 09:10:28,553] 30 root - INFO - Sentiment of response generated.
[2024-10-28 09:10:28,559] 30 root - INFO - Response sentiment received.
[2024-10-28 09:10:29,313] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:10:29,313] 34 root - INFO - Generated response saved as audio mp3 format.
[2024-10-28 09:10:29,317] 79 root - INFO - Generated response stored in response.txt file in artifacts folder.
[2024-10-28 09:10:29,319] 85 root - INFO - Stored text loaded.
[2024-10-28 09:10:30,254] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:10:30,255] 24 root - INFO - Generated audio file loaded
[2024-10-28 09:10:33,930] 33 root - INFO - Created audio file removed for entry of new file.
[2024-10-28 09:11:57,880] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:11:58,430] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:11:58,432] 24 root - INFO - Generated audio file loaded
[2024-10-28 09:12:01,480] 33 root - INFO - Created audio file removed for entry of new file.
[2024-10-28 09:12:09,389] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:12:23,237] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:12:28,611] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:12:31,693] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:12:40,639] 31 root - INFO - Text response generated.
[2024-10-28 09:12:42,217] 26 root - INFO - Text response generated.
[2024-10-28 09:12:42,343] 30 root - INFO - Sentiment of response generated.
[2024-10-28 09:12:42,343] 30 root - INFO - Response sentiment received.
[2024-10-28 09:12:43,318] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:12:43,319] 34 root - INFO - Generated response saved as audio mp3 format.
[2024-10-28 09:12:43,323] 79 root - INFO - Generated response stored in response.txt file in artifacts folder.
[2024-10-28 09:12:43,325] 85 root - INFO - Stored text loaded.
[2024-10-28 09:12:44,325] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:12:44,325] 24 root - INFO - Generated audio file loaded
[2024-10-28 09:12:48,000] 33 root - INFO - Created audio file removed for entry of new file.
[2024-10-28 09:12:51,620] 31 root - INFO - Text response generated.
[2024-10-28 09:12:56,891] 26 root - INFO - Text response generated.
[2024-10-28 09:12:56,972] 30 root - INFO - Sentiment of response generated.
[2024-10-28 09:12:56,973] 30 root - INFO - Response sentiment received.
[2024-10-28 09:13:49,631] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:13:50,311] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:13:50,314] 24 root - INFO - Generated audio file loaded
[2024-10-28 09:13:53,354] 33 root - INFO - Created audio file removed for entry of new file.
[2024-10-28 09:13:59,060] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:17:47,870] 28 root - INFO - LLM model for text generation created.
[2024-10-28 09:17:51,060] 21 root - INFO - Avatar system initiated.
[2024-10-28 09:17:51,369] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:19:13,214] 28 root - INFO - LLM model for text generation created.
[2024-10-28 09:19:15,643] 21 root - INFO - Avatar system initiated.
[2024-10-28 09:19:16,032] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:23:05,258] 28 root - INFO - LLM model for text generation created.
[2024-10-28 09:23:09,622] 21 root - INFO - Avatar system initiated.
[2024-10-28 09:23:09,945] 413 huggingface_hub._login - WARNING - Note: Environment variable`HF_TOKEN` is set and is the current active token independently from the token you've just configured.
[2024-10-28 09:23:09,947] 31 root - INFO - Text response generated.
[2024-10-28 09:23:12,328] 26 root - INFO - Text response generated.
[2024-10-28 09:23:13,675] 30 root - INFO - Sentiment of response generated.
[2024-10-28 09:23:13,678] 30 root - INFO - Response sentiment received.
[2024-10-28 09:23:24,505] 19 root - INFO - Response text convertion to audio done.
[2024-10-28 09:23:24,505] 34 root - INFO - Generated response saved as audio mp3 format.
[2024-10-28 09:23:24,511] 79 root - INFO - Generated response stored in response.txt file in artifacts folder.
